  1.00  -15.0000   -1.4557    3.3019             1.54474            -8.73871             1.11766             1.84981
  1.00  -15.0000   -0.8228    1.7925             1.50909            -6.61920             1.23055            29.62288
  1.00  -15.0000   -0.4430    0.8491             1.47516            -5.86405             3.55886            46.31529
  1.00  -15.0000   -0.3165    0.4717             1.58306            -4.18764             3.62621           104.88888
  1.00  -15.0000    0.1899   -0.8491             1.48544            -4.17014             2.84261           105.74846
  1.00  -15.0000    0.3165   -1.2264             1.50589            -3.78176             1.44584           126.87849
  1.00  -15.0000    0.4430   -1.6038             1.51123            -3.56209             1.08718           140.87009
  1.00  -15.0000    0.5696   -1.9811             1.50629            -3.43504             1.41893           149.77865
  1.00  -15.0000    0.6962   -2.5472             1.60147            -2.82561             4.83146           203.65124
  1.00  -15.0000    0.6962   -2.3585             1.49380            -3.36537             2.26666           154.94979
  1.00  -15.0000    0.6962   14.6226             1.60371            -2.36512             4.97804           262.77206
  1.00  -15.0000    0.6962   14.8113             1.59541            -2.37474             4.43460           261.30342
  1.00  -15.0000    0.6962   15.0000             1.58684            -2.38488             3.87399           259.76599
  1.00  -15.0000    0.8228   -2.9245             1.57604            -2.84109             3.16647           201.99660
  1.00  -15.0000    0.8228   -2.7358             1.47542            -3.33516             3.54072           157.25923
  1.00  -15.0000    0.8228   13.4906             1.60151            -2.35842             4.83436           263.80308
  1.00  -15.0000    0.8228   13.6792             1.59372            -2.36713             4.32386           262.46395
  1.00  -15.0000    0.8228   13.8679             1.58570            -2.37628             3.79914           261.06883
  1.00  -15.0000    0.8228   14.0566             1.57745            -2.38590             3.25926           259.61337
  1.00  -15.0000    0.8228   14.2453             1.56896            -2.39603             2.70320           258.09278
  1.00  -15.0000    0.8228   14.4340             1.56020            -2.40672             2.12986           256.50173
  1.00  -15.0000    0.8228   14.6226             1.55116            -2.41803             1.53803           254.83433
  1.00  -15.0000    0.8228   14.8113             1.54181            -2.43002             0.92637           253.08402
  1.00  -15.0000    0.8228   15.0000             1.53214            -2.44275             0.29344           251.24350
  1.00  -15.0000    0.9494   -3.3019             1.54775            -2.86810             1.31502           199.15262
  1.00  -15.0000    0.9494   12.3585             1.59825            -2.35346             4.62089           264.56889
  1.00  -15.0000    0.9494   12.5472             1.59084            -2.36149             4.13566           263.32925
  1.00  -15.0000    0.9494   12.7358             1.58325            -2.36988             3.63846           262.04306
  1.00  -15.0000    0.9494   12.9245             1.57546            -2.37866             3.12856           260.70697
  1.00  -15.0000    0.9494   13.1132             1.56746            -2.38786             2.60515           259.31731
  1.00  -15.0000    0.9494   13.3019             1.55924            -2.39752             2.06738           257.87007
  1.00  -15.0000    0.9494   13.4906             1.55080            -2.40767             1.51432           256.36080
  1.00  -15.0000    0.9494   13.6792             1.54210            -2.41837             0.94493           254.78461
  1.00  -15.0000    0.9494   13.8679             1.53313            -2.42966             0.35813           253.13613
  1.00  -15.0000    0.9494   14.0566             1.52388            -2.44160             0.24791           251.40935
