  1.00  -14.7993   -4.2617    7.3746            -2.52485            -0.20003             0.34201          1984.29585
  1.00  -14.7993   -4.1946   -5.7692            -2.53567            -0.41252             0.77202          1013.70904
  1.00  -14.7993   -4.0604  -15.0000            -2.51951            -0.70860             0.12965           631.92010
  1.00  -14.7993   -4.0604    8.1773            -2.49655            -0.22162             0.78903          1800.77695
  1.00  -14.7993   -3.9933    8.4783            -2.53678            -0.25077             0.81599          1603.06580
  1.00  -14.7993   -3.9262   -4.6656            -2.51552            -0.47532             0.02915           892.97796
  1.00  -14.7993   -3.7248  -13.4950            -2.53871            -0.88766             0.89259           524.62250
  1.00  -14.7993   -3.7248    9.5819            -2.49321            -0.28346             0.92408          1429.73339
  1.00  -14.7993   -3.6577  -13.1940            -2.50379            -0.92280             0.49751           508.45148
  1.00  -14.7993   -3.6577    9.8829            -2.51549            -0.30633             0.03016          1330.43390
