  1.00  -15.0000   -5.0000   -8.9623            -2.52015            -0.26192             0.15510          1539.05147
  1.00  -15.0000   -5.0000    4.4340            -2.58718            -0.12939             2.81902          3013.06275
  1.00  -15.0000   -4.8734    4.8113            -2.41166            -0.06211             4.33688          6169.04992
  1.00  -15.0000   -4.7468   -8.0189            -2.54723            -0.31443             1.23120          1298.72774
  1.00  -15.0000   -4.7468    5.3774            -2.55219            -0.14716             1.42846          2661.25603
  1.00  -15.0000   -4.4937   -7.0755            -2.50179            -0.34440             0.57809          1194.42497
  1.00  -15.0000   -4.4937    6.3208            -2.47714            -0.14974             1.57869          2617.18255
  1.00  -15.0000   -4.3671   -6.5094            -2.64126            -0.42292             4.96797           991.23416
  1.00  -15.0000   -4.3671    6.8868            -2.58476            -0.21696             2.72290          1837.24852
  1.00  -15.0000   -4.1139   -5.5660            -2.47224            -0.42134             1.78026           994.56971
  1.00  -15.0000   -4.1139    7.8302            -2.44301            -0.19698             2.99780          2013.46847
  1.00  -15.0000   -3.9873  -14.8113            -2.41658            -0.73278             4.12450           614.37001
  1.00  -15.0000   -3.9873   -5.0000            -2.54160            -0.48149             1.00765           882.81817
  1.00  -15.0000   -3.9873    8.3962            -2.51249            -0.25068             0.14953          1603.60394
  1.00  -15.0000   -3.8608  -14.2453            -2.41052            -0.79929             4.38610           571.56842
  1.00  -15.0000   -3.8608   -4.4340            -2.58929            -0.53489             2.90297           804.67383
  1.00  -15.0000   -3.8608    8.9623            -2.57089            -0.29832             2.17169          1363.47683
  1.00  -15.0000   -3.7342   -3.8679            -2.61430            -0.58305             3.89661           746.45961
  1.00  -15.0000   -3.7342    9.5283            -2.61747            -0.34076             4.02262          1206.10546
  1.00  -15.0000   -3.6076   -3.3019            -2.61615            -0.62735             3.97014           700.80870
  1.00  -15.0000   -3.4810  -12.3585            -2.63809            -1.12907             4.84225           433.83236
  1.00  -15.0000   -3.4810   -2.7358            -2.59499            -0.66909             3.12921           663.32881
  1.00  -15.0000   -3.3544  -11.7925            -2.49193            -1.22212             0.97587           408.41382
  1.00  -15.0000   -3.3544   -2.1698            -2.55158            -0.70961             1.40430           631.16151
  1.00  -15.0000   -3.2278   -1.6038            -2.48730            -0.75040             1.16379           602.28974
  1.00  -15.0000   -3.1013   -1.0377            -2.40403            -0.79322             4.66783           575.17740
  1.00  -15.0000   -2.9747   12.9245            -2.62170            -0.52046             4.19099           824.21220
  1.00  -15.0000   -2.8481    0.2830            -2.62278            -0.99412             4.23387           479.15084
  1.00  -15.0000   -2.8481   13.4906            -2.57544            -0.54252             2.35242           794.76331
  1.00  -15.0000   -2.7215    0.8491            -2.49252            -1.05420             0.95219           457.54143
  1.00  -15.0000   -2.7215   14.0566            -2.51654            -0.56361             0.01150           768.75500
  1.00  -15.0000   -2.5949   14.6226            -2.44569            -0.58435             2.88488           745.02852
  1.00  -15.0000   -2.3418    2.7358            -2.60575            -1.37794             3.55692           373.53859
  1.00  -15.0000   -2.2152    3.3019            -2.46107            -1.49471             2.24187           352.16970
  1.00  -15.0000    0.4430   14.0566            -2.57011           -11.19540             2.14066           397.02334
  1.00  -14.8113   -5.0000    4.4340            -2.40188            -0.03349             4.76143         11355.03430
  1.00  -14.8113   -4.8734   -8.3962            -2.50918            -0.26986             0.28190          1496.71873
  1.00  -14.8113   -4.8734    5.0000            -2.55756            -0.12626             1.64186          3085.30473
  1.00  -14.8113   -4.6203   -7.4528            -2.51453            -0.31567             0.06824          1294.03268
  1.00  -14.8113   -4.6203    5.9434            -2.51064            -0.13944             0.22344          2803.11192
  1.00  -14.8113   -4.4937    6.5094            -2.63619            -0.21224             4.76660          1875.95401
  1.00  -14.8113   -4.3671   -6.5094            -2.44705            -0.33904             2.82766          1211.72565
  1.00  -14.8113   -4.3671    6.8868            -2.42416            -0.13704             3.79882          2850.51763
  1.00  -14.8113   -4.2405   -5.9434            -2.56993            -0.41512             2.13353          1007.97822
  1.00  -14.8113   -4.2405    7.4528            -2.52236            -0.20288             0.24268          1957.86056
  1.00  -14.8113   -4.1139    8.0189            -2.61129            -0.26100             3.77692          1544.15173
  1.00  -14.8113   -3.8608   -4.4340            -2.43328            -0.46521             3.40983           910.21097
  1.00  -14.8113   -3.8608    8.9623            -2.43030            -0.22971             3.53637          1740.87572
  1.00  -14.8113   -3.7342   -3.8679            -2.46421            -0.51720             2.11175           828.77520
  1.00  -14.8113   -3.7342    9.5283            -2.47898            -0.27618             1.50350          1464.78613
  1.00  -14.8113   -3.6076  -12.9245            -2.59612            -0.98279             3.17431           483.52060
  1.00  -14.8113   -3.6076   -3.3019            -2.47277            -0.56430             1.75813           767.94296
  1.00  -14.8113   -3.6076   10.0943            -2.51570            -0.31749             0.02179          1287.18118
  1.00  -14.8113   -3.4810  -12.3585            -2.48298            -1.05603             1.33994           456.92142
  1.00  -14.8113   -3.4810   -2.7358            -2.45892            -0.60794             2.33152           719.99115
  1.00  -14.8113   -3.4810   10.6604            -2.53993            -0.35436             0.94126          1163.66467
  1.00  -14.8113   -3.3544   -2.1698            -2.42319            -0.64955             3.84049           680.28223
  1.00  -14.8113   -3.3544   11.2264            -2.55127            -0.38739             1.39165          1072.98246
  1.00  -14.8113   -3.2278   11.7925            -2.54944            -0.41711             1.31919          1003.64772
  1.00  -14.8113   -3.1013  -10.4717            -2.63917            -1.47938             4.88520           354.78173
  1.00  -14.8113   -3.1013   12.3585            -2.53438            -0.44403             0.72038           948.86899
  1.00  -14.8113   -2.9747   -9.9057            -2.50492            -1.64316             0.45239           329.38751
  1.00  -14.8113   -2.9747   -0.2830            -2.60251            -0.88749             3.42819           524.70442
  1.00  -14.8113   -2.9747   12.9245            -2.50615            -0.46862             0.40286           904.32710
  1.00  -14.8113   -2.8481   -9.3396            -2.40113            -1.84900             4.79431           303.85086
  1.00  -14.8113   -2.8481    0.2830            -2.49085            -0.93712             1.01957           502.21204
  1.00  -14.8113   -2.8481   13.4906            -2.46505            -0.49136             2.07716           867.08881
  1.00  -14.8113   -2.7215   14.0566            -2.41151            -0.51280             4.34350           835.02930
  1.00  -14.8113   -2.4684   -7.6415            -2.55529            -2.66906             1.55176           241.21816
  1.00  -14.8113   -2.4684    2.1698            -2.58162            -1.22520             2.59781           407.63970
  1.00  -14.8113   -2.3418    2.7358            -2.43383            -1.31909             3.38620           385.74161
  1.00  -14.8113   -2.0886   -6.1321            -2.59021            -3.92649             2.93941           204.17291
  1.00  -14.8113   -1.8354    5.1887            -2.59920            -1.88565             3.29674           299.88811
  1.00  -14.8113   -1.7089    5.7547            -2.52693            -2.07174             0.42435           281.93360
  1.00  -14.8113   -1.5823    6.3208            -2.49181            -2.27843             0.98057           265.42961
  1.00  -14.8113   -1.4557    6.8868            -2.50854            -2.49602             0.30717           251.00857
  1.00  -14.8113   -1.3291    7.4528            -2.60079            -2.70703             3.35980           239.23760
  1.00  -14.6226   -5.0000   -8.7736            -2.43875            -0.21247             3.17777          1873.99134
  1.00  -14.6226   -5.0000    4.6226            -2.54361            -0.09771             1.08741          3957.35185
  1.00  -14.6226   -4.7468   -7.8302            -2.49189            -0.27573             0.97743          1466.99570
  1.00  -14.6226   -4.7468    5.5660            -2.52454            -0.12165             0.32932          3198.27699
  1.00  -14.6226   -4.4937   -6.8868            -2.47545            -0.31483             1.64795          1297.21634
  1.00  -14.6226   -4.4937    6.5094            -2.46587            -0.13009             2.04303          2997.28722
  1.00  -14.6226   -4.3671   -6.3208            -2.63033            -0.39939             4.53367          1043.72744
  1.00  -14.6226   -4.3671    7.0755            -2.58211            -0.20139             2.61740          1971.55495
  1.00  -14.6226   -4.1139   -5.3774            -2.49278            -0.40514             0.94163          1030.34138
  1.00  -14.6226   -4.1139    8.0189            -2.45716            -0.18693             2.40472          2116.36724
  1.00  -14.6226   -3.9873  -14.6226            -2.49322            -0.71288             0.92348           628.73171
  1.00  -14.6226   -3.9873   -4.8113            -2.58008            -0.46931             2.53660           903.14490
  1.00  -14.6226   -3.9873    8.5849            -2.53633            -0.24381             0.79813          1645.98032
  1.00  -14.6226   -3.8608  -14.0566            -2.52427            -0.78163             0.31891           582.22400
  1.00  -14.6226   -3.8608    9.1509            -2.60491            -0.29423             3.52339          1381.03761
  1.00  -14.6226   -3.7342  -13.4906            -2.50711            -0.84636             0.36452           545.34089
  1.00  -14.6226   -3.6076  -12.9245            -2.44503            -0.91139             2.91287           513.56685
  1.00  -14.6226   -3.4810   10.6604            -2.41274            -0.29180             4.29017          1391.71512
  1.00  -14.6226   -3.3544   11.2264            -2.42762            -0.32752             3.65081          1250.84795
  1.00  -14.6226   -3.2278  -11.0377            -2.59226            -1.27288             3.02063           396.11599
  1.00  -14.6226   -3.2278   -1.4151            -2.63335            -0.74631             4.65392           605.04550
  1.00  -14.6226   -3.2278   11.7925            -2.42979            -0.35942             3.55818          1148.68759
  1.00  -14.6226   -3.1013  -10.4717            -2.43643            -1.39583             3.27602           370.03287
  1.00  -14.6226   -3.1013   -0.8491            -2.56379            -0.78713             1.88955           578.85492
  1.00  -14.6226   -3.1013   12.3585            -2.41912            -0.38806             4.01504          1071.28925
  1.00  -14.6226   -2.9747   -0.2830            -2.47541            -0.83046             1.64970           553.86644
  1.00  -14.6226   -2.5949    1.6038            -2.57431            -1.09165             2.30730           445.27437
  1.00  -14.6226   -2.5949   14.8113            -2.58234            -0.59440             2.62652           734.12215
  1.00  -14.6226   -2.4684    2.1698            -2.43264            -1.16608             3.43708           423.23765
  1.00  -14.6226   -2.0886    4.0566            -2.58198            -1.53270             2.61218           345.91973
  1.00  -14.6226   -1.9620   -5.5660            -2.41760            -4.40557             4.08029           216.88336
  1.00  -14.6226   -1.9620    4.6226            -2.44965            -1.67475             2.71850           325.06024
  1.00  -14.6226   -0.3165   11.6038            -2.44212            -5.85288             3.03522           255.28163
  1.00  -14.6226    0.0633    0.4717            -2.50996           -42.83227             0.25049          1236.37553
  1.00  -14.4340   -5.0000   -8.5849            -2.59499            -0.27135             3.12915          1489.05843
  1.00  -14.4340   -4.8734   -8.2075            -2.43600            -0.22338             3.29446          1787.31353
  1.00  -14.4340   -4.8734    5.1887            -2.51909            -0.09622             0.11275          4017.21588
  1.00  -14.4340   -4.6203   -7.2642            -2.46829            -0.27951             1.94320          1448.48964
  1.00  -14.4340   -4.6203    6.1321            -2.48817            -0.11552             1.12850          3362.75473
  1.00  -14.4340   -4.4937    6.6981            -2.62172            -0.19283             4.19141          2054.70194
  1.00  -14.4340   -4.3671   -6.3208            -2.43012            -0.31184             3.54434          1308.68086
  1.00  -14.4340   -4.3671    7.0755            -2.41799            -0.11904             4.06357          3266.40306
  1.00  -14.4340   -4.2405   -5.7547            -2.56890            -0.39371             2.09232          1057.34641
  1.00  -14.4340   -4.2405    7.6415            -2.52496            -0.18888             0.34621          2095.60107
  1.00  -14.4340   -4.1139    8.2075            -2.62333            -0.25040             4.25550          1605.24965
  1.00  -14.4340   -3.9873   -4.8113            -2.41017            -0.39283             4.40145          1059.48753
  1.00  -14.4340   -3.8608   -4.2453            -2.48055            -0.45510             1.43919           928.20465
  1.00  -14.4340   -3.8608    9.1509            -2.45897            -0.22460             2.32949          1778.18794
  1.00  -14.4340   -3.7342   -3.6792            -2.52962            -0.51014             0.53140           838.85716
  1.00  -14.4340   -3.7342    9.7170            -2.51769            -0.27385             0.05734          1476.38035
  1.00  -14.4340   -3.6076   -3.1132            -2.55634            -0.55955             1.59334           773.61314
  1.00  -14.4340   -3.6076   10.2830            -2.56478            -0.31763             1.92857          1286.65200
  1.00  -14.4340   -3.4810   -2.5472            -2.56020            -0.60476             1.74682           723.25759
  1.00  -14.4340   -3.4810   10.8491            -2.59957            -0.35671             3.31141          1156.66612
  1.00  -14.4340   -3.3544  -11.6038            -2.57309            -1.10325             2.25892           441.64606
  1.00  -14.4340   -3.3544   -1.9811            -2.54129            -0.64711             0.99512           682.46830
  1.00  -14.4340   -3.3544   11.4151            -2.62155            -0.39171             4.18470          1062.24173
  1.00  -14.4340   -3.2278  -11.0377            -2.42876            -1.19471             3.60241           415.49028
  1.00  -14.4340   -3.2278   -1.4151            -2.50029            -0.68797             0.63825           647.87274
  1.00  -14.4340   -3.2278   11.9811            -2.63031            -0.42320             4.53292           990.63838
  1.00  -14.4340   -3.1013   -0.8491            -2.43849            -0.72885             3.18867           617.14425
  1.00  -14.4340   -3.1013   12.5472            -2.62563            -0.45168             4.34692           934.47556
  1.00  -14.4340   -2.9747   13.1132            -2.60745            -0.47763             3.62456           889.14790
  1.00  -14.4340   -2.8481   13.6792            -2.57591            -0.50150             2.37100           851.59055
  1.00  -14.4340   -2.7215   -8.5849            -2.59514            -1.90497             3.13540           297.86172
  1.00  -14.4340   -2.7215    1.0377            -2.56772            -0.97383             2.04558           487.05043
  1.00  -14.4340   -2.7215   14.2453            -2.53132            -0.52376             0.59890           819.63767
